iShares Russell 2000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"278,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MAZE","MAZE THERAPEUTICS INC","Health Care","Equity","15,772,119.21","0.02","15,772,119.21","619,243.00","25.47","United States","NASDAQ","USD","1.00","USD","-"
"MTUS","METALLUS INC","Materials","Equity","15,691,446.40","0.02","15,691,446.40","856,520.00","18.32","United States","NYSE","USD","1.00","USD","-"
"TBPH","THERAVANCE BIOPHARMA INC","Health Care","Equity","15,605,229.52","0.02","15,605,229.52","916,876.00","17.02","United States","NASDAQ","USD","1.00","USD","-"
"ABUS","ARBUTUS BIOPHARMA CORP","Health Care","Equity","15,574,622.55","0.02","15,574,622.55","3,580,373.00","4.35","United States","NASDAQ","USD","1.00","USD","-"
"PD","PAGERDUTY INC","Information Technology","Equity","15,560,466.48","0.02","15,560,466.48","2,099,928.00","7.41","United States","NYSE","USD","1.00","USD","-"
"CCBG","CAPITAL CITY BANK INC","Financials","Equity","15,535,901.40","0.02","15,535,901.40","333,460.00","46.59","United States","NASDAQ","USD","1.00","USD","-"
"NVGS","NAVIGATOR HOLDINGS LTD","Energy","Equity","15,517,066.30","0.02","15,517,066.30","678,490.00","22.87","United Kingdom","NYSE","USD","1.00","USD","-"
"CARS","CARS.COM INC","Communication","Equity","15,515,319.87","0.02","15,515,319.87","1,258,339.00","12.33","United States","NYSE","USD","1.00","USD","-"
"SWBI","SMITH WESSON BRANDS INC","Consumer Discretionary","Equity","15,496,917.45","0.02","15,496,917.45","1,052,065.00","14.73","United States","NASDAQ","USD","1.00","USD","-"
"SENEA","SENECA FOODS CORP CLASS A","Consumer Staples","Equity","15,475,898.32","0.02","15,475,898.32","110,479.00","140.08","United States","NASDAQ","USD","1.00","USD","-"
"RBCAA","REPUBLIC BANCORP INC CLASS A","Financials","Equity","15,463,866.00","0.02","15,463,866.00","201,300.00","76.82","United States","NASDAQ","USD","1.00","USD","-"
"ASC","ARDMORE SHIPPING CORP","Energy","Equity","15,412,298.94","0.02","15,412,298.94","816,762.00","18.87","Bermuda","NYSE","USD","1.00","USD","-"
"OXM","OXFORD INDUSTRIES INC","Consumer Discretionary","Equity","15,413,282.64","0.02","15,413,282.64","339,799.00","45.36","United States","NYSE","USD","1.00","USD","-"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Financials","Equity","15,321,609.38","0.02","15,321,609.38","1,908,046.00","8.03","United States","NYSE","USD","1.00","USD","-"
"CTLP","CANTALOUPE INC","Financials","Equity","15,268,556.80","0.02","15,268,556.80","1,363,264.00","11.20","United States","NASDAQ","USD","1.00","USD","-"
"ASIX","ADVANSIX INC","Materials","Equity","15,154,355.16","0.02","15,154,355.16","633,014.00","23.94","United States","NYSE","USD","1.00","USD","-"
"KE","KIMBALL ELECTRONICS INC","Information Technology","Equity","15,149,168.85","0.02","15,149,168.85","583,783.00","25.95","United States","NASDAQ","USD","1.00","USD","-"
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Real Estate","Equity","15,092,906.40","0.02","15,092,906.40","1,282,320.00","11.77","United States","NYSE","USD","1.00","USD","-"
"WLFC","WILLIS LEASE FINANCE CORP","Industrials","Equity","15,031,408.49","0.02","15,031,408.49","66,667.00","225.47","United States","NASDAQ","USD","1.00","USD","-"
"RES","RPC INC","Energy","Equity","15,013,405.71","0.02","15,013,405.71","2,105,667.00","7.13","United States","NYSE","USD","1.00","USD","-"
"HZO","MARINEMAX INC","Consumer Discretionary","Equity","15,005,486.14","0.02","15,005,486.14","456,649.00","32.86","United States","NYSE","USD","1.00","USD","-"
"HNRG","HALLADOR ENERGY","Utilities","Equity","15,005,744.79","0.02","15,005,744.79","795,217.00","18.87","United States","NASDAQ","USD","1.00","USD","-"
"CDNL","CARDINAL INFRASTRUCTURE GROUP INC","Industrials","Equity","15,011,508.60","0.02","15,011,508.60","292,622.00","51.30","United States","NASDAQ","USD","1.00","USD","-"
"MPB","MID PENN BANCORP INC","Financials","Equity","14,956,656.64","0.02","14,956,656.64","461,056.00","32.44","United States","NASDAQ","USD","1.00","USD","-"
"CLB","CORE LABORATORIES INC","Energy","Equity","14,908,598.70","0.02","14,908,598.70","1,108,446.00","13.45","United States","NYSE","USD","1.00","USD","-"
"CTO","CTO REALTY GROWTH INC","Real Estate","Equity","14,909,030.50","0.02","14,909,030.50","734,435.00","20.30","United States","NYSE","USD","1.00","USD","-"
"SMBK","SMARTFINANCIAL INC","Financials","Equity","14,859,229.12","0.02","14,859,229.12","351,116.00","42.32","United States","NYSE","USD","1.00","USD","-"
"CSV","CARRIAGE SERVICES INC","Consumer Discretionary","Equity","14,827,002.40","0.02","14,827,002.40","332,444.00","44.60","United States","NYSE","USD","1.00","USD","-"
"CYRX","CRYOPORT INC","Health Care","Equity","14,815,521.16","0.02","14,815,521.16","1,161,091.00","12.76","United States","NASDAQ","USD","1.00","USD","-"
"DJCO","DAILY JOURNAL CORP","Information Technology","Equity","14,767,930.68","0.02","14,767,930.68","29,996.00","492.33","United States","NASDAQ","USD","1.00","USD","-"
"CXM","SPRINKLR INC CLASS A","Information Technology","Equity","14,734,587.30","0.02","14,734,587.30","2,703,594.00","5.45","United States","NYSE","USD","1.00","USD","-"
"JANX","JANUX THERAPEUTICS INC","Health Care","Equity","14,709,143.82","0.02","14,709,143.82","1,011,633.00","14.54","United States","NASDAQ","USD","1.00","USD","-"
"SXC","SUNCOKE ENERGY INC","Materials","Equity","14,710,052.40","0.02","14,710,052.40","2,009,570.00","7.32","United States","NYSE","USD","1.00","USD","-"
"SHBI","SHORE BANCSHARES INC","Financials","Equity","14,675,692.72","0.02","14,675,692.72","742,697.00","19.76","United States","NASDAQ","USD","1.00","USD","-"
"PSIX","POWER SOLUTIONS INTERNATIONAL INC","Industrials","Equity","14,671,058.07","0.02","14,671,058.07","203,793.00","71.99","United States","NASDAQ","USD","1.00","USD","-"
"EGY","VAALCO ENERGY INC","Energy","Equity","14,651,365.05","0.02","14,651,365.05","2,454,165.00","5.97","United States","NYSE","USD","1.00","USD","-"
"DRUG","BRIGHT MINDS BIOSCIENCES INC","Health Care","Equity","14,637,866.59","0.02","14,637,866.59","164,813.00","88.81","United States","NASDAQ","USD","1.00","USD","-"
"ALRS","ALERUS FINANCIAL CORP","Financials","Equity","14,586,996.06","0.02","14,586,996.06","542,066.00","26.91","United States","NASDAQ","USD","1.00","USD","-"
"GOOD","GLADSTONE COMMERCIAL REIT CORP","Real Estate","Equity","14,574,079.92","0.02","14,574,079.92","1,145,761.00","12.72","United States","NASDAQ","USD","1.00","USD","-"
"AROW","ARROW FINANCIAL CORP","Financials","Equity","14,574,144.64","0.02","14,574,144.64","393,152.00","37.07","United States","NASDAQ","USD","1.00","USD","-"
"ZVRA","ZEVRA THERAPEUTICS INC","Health Care","Equity","14,559,204.00","0.02","14,559,204.00","1,323,564.00","11.00","United States","NASDAQ","USD","1.00","USD","-"
"LBRX","LB PHARMACEUTICALS INC","Health Care","Equity","14,563,628.04","0.02","14,563,628.04","455,398.00","31.98","United States","NASDAQ","USD","1.00","USD","-"
"NAVI","NAVIENT CORP","Financials","Equity","14,541,789.24","0.02","14,541,789.24","1,654,356.00","8.79","United States","NASDAQ","USD","1.00","USD","-"
"ASAN","ASANA INC CLASS A","Information Technology","Equity","14,478,902.25","0.02","14,478,902.25","2,053,745.00","7.05","United States","NYSE","USD","1.00","USD","-"
"EXPI","EXP WORLD HOLDINGS INC","Real Estate","Equity","14,480,478.86","0.02","14,480,478.86","2,148,439.00","6.74","United States","NASDAQ","USD","1.00","USD","-"
"TRTX","TPG RE FINANCE TRUST INC","Financials","Equity","14,457,565.00","0.02","14,457,565.00","1,700,890.00","8.50","United States","NYSE","USD","1.00","USD","-"
"METC","RAMACO RESOURCES INC CLASS A","Materials","Equity","14,374,887.73","0.02","14,374,887.73","973,249.00","14.77","United States","NASDAQ","USD","1.00","USD","-"
"PKE","PARK AEROSPACE CORP","Industrials","Equity","14,365,063.83","0.02","14,365,063.83","429,963.00","33.41","United States","NYSE","USD","1.00","USD","-"
"CASS","CASS INFORMATION SYSTEMS INC","Financials","Equity","14,322,095.96","0.02","14,322,095.96","300,758.00","47.62","United States","NASDAQ","USD","1.00","USD","-"
"YSS","YORK SPACE SYSTEMS INC","Industrials","Equity","14,244,514.44","0.02","14,244,514.44","426,738.00","33.38","United States","NYSE","USD","1.00","USD","-"
"RUSHB","RUSH ENTERPRISES INC CLASS B","Industrials","Equity","14,218,926.36","0.02","14,218,926.36","208,092.00","68.33","United States","NASDAQ","USD","1.00","USD","-"
"BTBT","BIT DIGITAL INC","Information Technology","Equity","14,187,763.08","0.02","14,187,763.08","7,752,876.00","1.83","United States","NASDAQ","USD","1.00","USD","-"
"INN","SUMMIT HOTEL PROPERTIES REIT INC","Real Estate","Equity","14,140,396.80","0.02","14,140,396.80","2,618,592.00","5.40","United States","NYSE","USD","1.00","USD","-"
"SERV","SERVE ROBOTICS INC","Consumer Discretionary","Equity","14,126,932.62","0.02","14,126,932.62","1,554,118.00","9.09","United States","NASDAQ","USD","1.00","USD","-"
"PAR","PAR TECHNOLOGY CORP","Information Technology","Equity","14,128,854.48","0.02","14,128,854.48","942,552.00","14.99","United States","NYSE","USD","1.00","USD","-"
"HTFL","HEARTFLOW INC","Health Care","Equity","14,120,310.18","0.02","14,120,310.18","470,991.00","29.98","United States","NASDAQ","USD","1.00","USD","-"
"ASPI","ASP ISOTOPES INC","Materials","Equity","14,097,716.75","0.02","14,097,716.75","2,644,975.00","5.33","United States","NASDAQ","USD","1.00","USD","-"
"CRMD","CORMEDIX INC","Health Care","Equity","14,078,869.20","0.02","14,078,869.20","1,777,635.00","7.92","United States","NASDAQ","USD","1.00","USD","-"
"CTOS","CUSTOM TRUCK ONE SOURCE INC","Industrials","Equity","14,081,080.89","0.02","14,081,080.89","1,441,257.00","9.77","United States","NYSE","USD","1.00","USD","-"
"CARE","CARTER BANKSHARES INC","Financials","Equity","14,055,099.21","0.02","14,055,099.21","536,659.00","26.19","United States","NASDAQ","USD","1.00","USD","-"
"JBSS","JOHN B SANFILIPPO AND SON INC","Consumer Staples","Equity","14,045,113.50","0.02","14,045,113.50","179,835.00","78.10","United States","NASDAQ","USD","1.00","USD","-"
"ATEX","ANTERIX INC","Communication","Equity","14,022,005.62","0.02","14,022,005.62","263,522.00","53.21","United States","NASDAQ","USD","1.00","USD","-"
"WASH","WASHINGTON TRUST BANCORP INC","Financials","Equity","13,974,703.40","0.02","13,974,703.40","433,997.00","32.20","United States","NASDAQ","USD","1.00","USD","-"
"EVER","EVERQUOTE INC CLASS A","Communication","Equity","13,964,657.60","0.02","13,964,657.60","677,896.00","20.60","United States","NASDAQ","USD","1.00","USD","-"
"RYAM","RAYONIER ADVANCED MATERIALS INC","Materials","Equity","13,915,118.70","0.02","13,915,118.70","1,520,778.00","9.15","United States","NYSE","USD","1.00","USD","-"
"HELE","HELEN OF TROY LTD","Consumer Discretionary","Equity","13,917,500.49","0.02","13,917,500.49","539,229.00","25.81","United States","NASDAQ","USD","1.00","USD","-"
"SANA","SANA BIOTECHNOLOGY INC","Health Care","Equity","13,842,622.50","0.02","13,842,622.50","3,955,035.00","3.50","United States","NASDAQ","USD","1.00","USD","-"
"BETA","BETA TECHNOLOGIES INC CLASS A","Industrials","Equity","13,846,920.99","0.02","13,846,920.99","769,701.00","17.99","United States","NYSE","USD","1.00","USD","-"
"GSBC","GREAT SOUTHERN BANCORP INC","Financials","Equity","13,832,012.80","0.02","13,832,012.80","198,280.00","69.76","United States","NASDAQ","USD","1.00","USD","-"
"CTKB","CYTEK BIOSCIENCES INC","Health Care","Equity","13,753,702.56","0.02","13,753,702.56","2,795,468.00","4.92","United States","NASDAQ","USD","1.00","USD","-"
"FET","FORUM ENERGY TECHNOLOGIES INC","Energy","Equity","13,743,879.84","0.02","13,743,879.84","252,552.00","54.42","United States","NYSE","USD","1.00","USD","-"
"ORIC","ORIC PHARMACEUTICALS INC","Health Care","Equity","13,732,605.12","0.02","13,732,605.12","1,558,752.00","8.81","United States","NASDAQ","USD","1.00","USD","-"
"TCMD","TACTILE SYSTEMS TECHNOLOGY INC","Health Care","Equity","13,735,620.90","0.02","13,735,620.90","528,090.00","26.01","United States","NASDAQ","USD","1.00","USD","-"
"CNNE","CANNAE HOLDINGS INC","Financials","Equity","13,725,463.09","0.02","13,725,463.09","981,091.00","13.99","United States","NYSE","USD","1.00","USD","-"
"ONT","ONTERRIS INC","Industrials","Equity","13,587,704.25","0.02","13,587,704.25","778,665.00","17.45","United States","NYSE","USD","1.00","USD","-"
"PSTL","POSTAL REALTY TRUST INC CLASS A","Real Estate","Equity","13,575,456.48","0.02","13,575,456.48","594,372.00","22.84","United States","NYSE","USD","1.00","USD","-"
"AMPL","AMPLITUDE INC CLASS A","Information Technology","Equity","13,556,387.55","0.02","13,556,387.55","2,293,805.00","5.91","United States","NASDAQ","USD","1.00","USD","-"
"ACEL","ACCEL ENTERTAINMENT INC CLASS A","Consumer Discretionary","Equity","13,544,743.84","0.02","13,544,743.84","1,192,319.00","11.36","United States","NYSE","USD","1.00","USD","-"
"KMTS","KESTRA MEDICAL TECHNOLOGIES LTD","Health Care","Equity","13,532,744.40","0.02","13,532,744.40","628,845.00","21.52","United States","NASDAQ","USD","1.00","USD","-"
"MSBI","MIDLAND STATES BANCORP INC","Financials","Equity","13,508,941.16","0.02","13,508,941.16","476,674.00","28.34","United States","NASDAQ","USD","1.00","USD","-"
"BHB","BAR HARBOR BANKSHARES","Financials","Equity","13,433,025.60","0.02","13,433,025.60","384,680.00","34.92","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ARVN","ARVINAS INC","Health Care","Equity","13,426,761.79","0.02","13,426,761.79","1,317,641.00","10.19","United States","NASDAQ","USD","1.00","USD","-"
"PHAT","PHATHOM PHARMACEUTICALS INC","Health Care","Equity","13,429,909.76","0.02","13,429,909.76","1,098,112.00","12.23","United States","NASDAQ","USD","1.00","USD","-"
"AVO","MISSION PRODUCE INC","Consumer Staples","Equity","13,417,824.70","0.02","13,417,824.70","1,008,859.00","13.30","United States","NASDAQ","USD","1.00","USD","-"
"PHR","PHREESIA INC","Health Care","Equity","13,419,453.99","0.02","13,419,453.99","1,365,153.00","9.83","United States","NYSE","USD","1.00","USD","-"
"AMWD","AMERICAN WOODMARK CORP","Industrials","Equity","13,382,169.96","0.02","13,382,169.96","338,532.00","39.53","United States","NASDAQ","USD","1.00","USD","-"
"AMSF","AMERISAFE INC","Financials","Equity","13,339,211.40","0.02","13,339,211.40","440,238.00","30.30","United States","NASDAQ","USD","1.00","USD","-"
"HSTM","HEALTHSTREAM INC","Health Care","Equity","13,314,788.96","0.02","13,314,788.96","565,624.00","23.54","United States","NASDAQ","USD","1.00","USD","-"
"HTLD","HEARTLAND EXPRESS INC","Industrials","Equity","13,320,569.24","0.02","13,320,569.24","1,026,238.00","12.98","United States","NASDAQ","USD","1.00","USD","-"
"RDVT","RED VIOLET INC","Information Technology","Equity","13,269,763.35","0.02","13,269,763.35","270,315.00","49.09","United States","NASDAQ","USD","1.00","USD","-"
"MLAB","MESA LABORATORIES INC","Health Care","Equity","13,242,927.04","0.02","13,242,927.04","124,792.00","106.12","United States","NASDAQ","USD","1.00","USD","-"
"UTZ","UTZ BRANDS INC CLASS A","Consumer Staples","Equity","13,246,971.88","0.02","13,246,971.88","1,715,929.00","7.72","United States","NYSE","USD","1.00","USD","-"
"MPLT","MAPLIGHT THERAPEUTICS INC","Health Care","Equity","13,238,228.80","0.02","13,238,228.80","453,364.00","29.20","United States","NASDAQ","USD","1.00","USD","-"
"SATL","SATELLOGIC INC CLASS A","Industrials","Equity","13,215,684.74","0.02","13,215,684.74","1,996,327.00","6.62","United States","NASDAQ","USD","1.00","USD","-"
"ORN","ORION GROUP INC","Industrials","Equity","13,177,163.25","0.02","13,177,163.25","893,367.00","14.75","United States","NYSE","USD","1.00","USD","-"
"FIP","FTAI INFRASTRUCTURE INC","Industrials","Equity","13,149,154.44","0.02","13,149,154.44","2,563,188.00","5.13","United States","NASDAQ","USD","1.00","USD","-"
"SBGI","SINCLAIR INC CLASS A","Communication","Equity","13,126,057.32","0.02","13,126,057.32","925,674.00","14.18","United States","NASDAQ","USD","1.00","USD","-"
"CSTL","CASTLE BIOSCIENCES INC","Health Care","Equity","13,050,742.12","0.02","13,050,742.12","678,313.00","19.24","United States","NASDAQ","USD","1.00","USD","-"
"CBLL","CERIBELL INC","Health Care","Equity","13,024,959.90","0.02","13,024,959.90","639,105.00","20.38","United States","NASDAQ","USD","1.00","USD","-"
"PFIS","PEOPLES FINANCIAL SERVICES CORP","Financials","Equity","12,994,216.41","0.02","12,994,216.41","220,353.00","58.97","United States","NASDAQ","USD","1.00","USD","-"
"AMBP","ARDAGH METAL PACKAGING SA","Materials","Equity","12,981,612.60","0.02","12,981,612.60","3,278,185.00","3.96","United States","NYSE","USD","1.00","USD","-"
"OMDA","OMADA HEALTH INC","Health Care","Equity","12,887,956.40","0.02","12,887,956.40","785,851.00","16.40","United States","NASDAQ","USD","1.00","USD","-"
"AEVA","AEVA TECHNOLOGIES INC","Information Technology","Equity","12,840,249.74","0.02","12,840,249.74","939,989.00","13.66","United States","NASDAQ","USD","1.00","USD","-"
"BIOA","BIOAGE LABS INC","Health Care","Equity","12,805,719.30","0.02","12,805,719.30","718,615.00","17.82","United States","NASDAQ","USD","1.00","USD","-"
"RGR","STURM RUGER INC","Consumer Discretionary","Equity","12,764,689.06","0.02","12,764,689.06","326,129.00","39.14","United States","NYSE","USD","1.00","USD","-"
"FLOC","FLOWCO HOLDINGS INC CLASS A","Energy","Equity","12,702,923.20","0.02","12,702,923.20","517,220.00","24.56","United States","NYSE","USD","1.00","USD","-"
"FOR","FORESTAR GROUP INC","Real Estate","Equity","12,693,591.74","0.02","12,693,591.74","465,649.00","27.26","United States","NYSE","USD","1.00","USD","-"
"CCSI","CONSENSUS CLOUD SOLUTIONS INC","Information Technology","Equity","12,663,594.15","0.02","12,663,594.15","447,635.00","28.29","United States","NASDAQ","USD","1.00","USD","-"
"ALX","ALEXANDERS REIT INC","Real Estate","Equity","12,654,554.00","0.02","12,654,554.00","51,704.00","244.75","United States","NYSE","USD","1.00","USD","-"
"NRIM","NORTHRIM BANCORP INC","Financials","Equity","12,641,949.00","0.02","12,641,949.00","512,650.00","24.66","United States","NASDAQ","USD","1.00","USD","-"
"UHT","UNIVERSAL HEALTH REALTY INCOME TRU","Real Estate","Equity","12,574,061.50","0.02","12,574,061.50","308,945.00","40.70","United States","NYSE","USD","1.00","USD","-"
"BDN","BRANDYWINE REALTY TRUST REIT","Real Estate","Equity","12,564,222.73","0.02","12,564,222.73","4,039,943.00","3.11","United States","NYSE","USD","1.00","USD","-"
